full_name,level,family,label,eco_codes,canonical_pgn
Richter-Rauzer Variation: Podebrady Variation,2,Sicilian Defense,Podebrady Variation,B62,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bg5 e6 7. Nb3
Richter-Rauzer Variation: Rauzer Attack,2,Sicilian Defense,Rauzer Attack,B65,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5 e6 7. Qd2 Be7 8. O-O-O O-O 9. f4 Nxd4
Richter-Rauzer Variation: Traditional Variation,2,Sicilian Defense,Traditional Variation,B63,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5 e6 7. Qd2
Richter-Rauzer Variation: Vitolins Variation,2,Sicilian Defense,Vitolins Variation,B62,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bg5 e6 7. Bb5
Scheveningen Variation,1,Sicilian Defense,Scheveningen Variation,B80|B81|B82|B83|B84|B85|B90,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6
Scheveningen Variation: Classical Main Line,2,Sicilian Defense,Classical Main Line,B85,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Be3 Be7 9. f4 d6 10. Qe1 O-O
Scheveningen Variation: Classical Variation,2,Sicilian Defense,Classical Variation,B83|B84|B85,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Be2
Scheveningen Variation: Classical Variation: Paulsen Variation,3,Sicilian Defense,Paulsen Variation,B85,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 e6 7. Be2 Qc7 8. O-O Nc6
Scheveningen Variation: Delayed Keres Attack,2,Sicilian Defense,Delayed Keres Attack,B90,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. g4
Scheveningen Variation: Delayed Keres Attack: Perenyi Gambit,3,Sicilian Defense,Perenyi Gambit,B90,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. g4 e5 8. Nf5 g6 9. g5
Scheveningen Variation: English Attack,2,Sicilian Defense,English Attack,B80|B90,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. Qd2
Scheveningen Variation: English Attack: with Qd2,3,Sicilian Defense,with Qd2,B80,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. Qd2
Scheveningen Variation: English Attack: with f3,3,Sicilian Defense,with f3,B90,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. f3
Scheveningen Variation: Fianchetto Variation,2,Sicilian Defense,Fianchetto Variation,B80,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. g3
Scheveningen Variation: Keres Attack,2,Sicilian Defense,Keres Attack,B81,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. g4
Scheveningen Variation: Matanovic Attack,2,Sicilian Defense,Matanovic Attack,B82,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. f4
Scheveningen Variation: Modern Variation,2,Sicilian Defense,Modern Variation,B83,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 d6 6. Be2 Nf6
Scheveningen Variation: Tal Variation,2,Sicilian Defense,Tal Variation,B82,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. f4 Nc6 7. Be3 Be7 8. Qf3
Scheveningen Variation: Vitolins Variation,2,Sicilian Defense,Vitolins Variation,B80,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bb5+
Smith-Morra Gambit,1,Sicilian Defense,Smith-Morra Gambit,B21,1. e4 c5 2. d4
Smith-Morra Gambit Accepted,1,Sicilian Defense,Smith-Morra Gambit Accepted,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3
Smith-Morra Gambit Accepted: Chicago Defense,2,Sicilian Defense,Chicago Defense,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 d6 5. Nf3 e6 6. Bc4 Nf6 7. O-O a6
Smith-Morra Gambit Accepted: Classical Formation,2,Sicilian Defense,Classical Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 a6 7. O-O Nf6
Smith-Morra Gambit Accepted: Danish Variation,2,Sicilian Defense,Danish Variation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nf3
Smith-Morra Gambit Accepted: Fianchetto Defense,2,Sicilian Defense,Fianchetto Defense,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 g6
Smith-Morra Gambit Accepted: Finegold Defense,2,Sicilian Defense,Finegold Defense,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Nf3 d6 6. Bc4 a6 7. O-O Be7 8. Qe2 Nf6
Smith-Morra Gambit Accepted: Kan Formation,2,Sicilian Defense,Kan Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Nf3 a6
Smith-Morra Gambit Accepted: Larsen Defense,2,Sicilian Defense,Larsen Defense,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Qc7 7. Qe2 a6 8. O-O Bd6
Smith-Morra Gambit Accepted: Morphy Defense,2,Sicilian Defense,Morphy Defense,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Bc5
Smith-Morra Gambit Accepted: Morphy Defense Deferred,2,Sicilian Defense,Morphy Defense Deferred,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 a6 7. O-O b5 8. Bb3 Bc5
Smith-Morra Gambit Accepted: Paulsen Formation,2,Sicilian Defense,Paulsen Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 a6
Smith-Morra Gambit Accepted: Pin Defense,2,Sicilian Defense,Pin Defense,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Bb4
Smith-Morra Gambit Accepted: Scheveningen Formation,2,Sicilian Defense,Scheveningen Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 d6 6. Bc4 e6
Smith-Morra Gambit Accepted: Siberian Variation,2,Sicilian Defense,Siberian Variation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Qc7
Smith-Morra Gambit Accepted: Siberian Variation: Siberian Trap,3,Sicilian Defense,Siberian Trap,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Nf3 e6 6. Bc4 Qc7 7. Qe2 Nf6 8. O-O Ng4
Smith-Morra Gambit Accepted: Sozin Formation,2,Sicilian Defense,Sozin Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 Nc6 5. Bc4 e6 6. Nf3 d6 7. O-O a6 8. Qe2 b5
Smith-Morra Gambit Accepted: Taimanov Formation,2,Sicilian Defense,Taimanov Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 dxc3 4. Nxc3 e6 5. Bc4 a6 6. Nf3 Ne7
Smith-Morra Gambit Declined,1,Sicilian Defense,Smith-Morra Gambit Declined,B21,1. e4 c5 2. d4 cxd4 3. c3 Nf6
Smith-Morra Gambit Declined: Alapin Formation,2,Sicilian Defense,Alapin Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 Nf6
Smith-Morra Gambit Declined: Center Formation,2,Sicilian Defense,Center Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 e5
Smith-Morra Gambit Declined: Dubois Variation,2,Sicilian Defense,Dubois Variation,B21,1. e4 c5 2. d4 cxd4 3. c3 d3 4. c4
Smith-Morra Gambit Declined: Push Variation,2,Sicilian Defense,Push Variation,B21,1. e4 c5 2. d4 cxd4 3. c3 d3
Smith-Morra Gambit Declined: Scandinavian Formation,2,Sicilian Defense,Scandinavian Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 d5
Smith-Morra Gambit Declined: Wing Formation,2,Sicilian Defense,Wing Formation,B21,1. e4 c5 2. d4 cxd4 3. c3 Qa5
Smith-Morra Gambit Deferred,1,Sicilian Defense,Smith-Morra Gambit Deferred,B40,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. c3
Snyder Variation,1,Sicilian Defense,Snyder Variation,B20,1. e4 c5 2. b3
Snyder Variation: Queen Fianchetto Variation,2,Sicilian Defense,Queen Fianchetto Variation,B20,1. e4 c5 2. b3 b6
Sozin Attack,1,Sicilian Defense,Sozin Attack,B86|B87|B88|B89,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4
Sozin Attack: Fischer Variation,2,Sicilian Defense,Fischer Variation,B88,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6 7. Bb3 Be7 8. Be3 O-O 9. f4
Sozin Attack: Flank Variation,2,Sicilian Defense,Flank Variation,B87,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bc4 e6 7. Bb3 b5
Sozin Attack: Leonhardt Variation,2,Sicilian Defense,Leonhardt Variation,B88,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6
Sozin Attack: Main Line,2,Sicilian Defense,Main Line,B89,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6 7. Be3
Sozin Attack: Main Line: Sherbakov Variation,3,Sicilian Defense,Sherbakov Variation,B89,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4 e6 7. Be3 Be7 8. Bb3 O-O 9. O-O Na5 10. f4 b6
Spielmann Variation,1,Sicilian Defense,Spielmann Variation,B56,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Nde2
Staunton-Cochrane Variation,1,Sicilian Defense,Staunton-Cochrane Variation,B20,1. e4 c5 2. c4
Taimanov Variation,1,Sicilian Defense,Taimanov Variation,B44|B45|B46|B47|B48|B49,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6
Taimanov Variation: Bastrikov Variation,2,Sicilian Defense,Bastrikov Variation,B47|B48|B49,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7
Taimanov Variation: Bastrikov Variation: English Attack,3,Sicilian Defense,English Attack,B48,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3
Taimanov Variation: Bastrikov Variation: Ponomariov Gambit,3,Sicilian Defense,Ponomariov Gambit,B47,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Ndb5 Qb8 7. Be3 a6 8. Bb6
Taimanov Variation: Gary Gambit,2,Sicilian Defense,Gary Gambit,B44,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nb5 d6 6. c4 Nf6 7. N1c3 a6 8. Na3 d5
Taimanov Variation: Modern Line,2,Sicilian Defense,Modern Line,B44,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nb5 d6 6. c4 Nf6 7. N1c3 a6 8. Na3 Be7 9. Be2 O-O 10. O-O b6
Taimanov Variation: Szén Variation,2,Sicilian Defense,Szén Variation,B44,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nb5
Velimirovic Attack,1,Sicilian Defense,Velimirovic Attack,B89,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6 7. Be3 Be7 8. Qe2
Venice Attack,1,Sicilian Defense,Venice Attack,B56,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Bb5+
Wing Gambit,1,Sicilian Defense,Wing Gambit,B20|B50,1. e4 c5 2. b4
Wing Gambit: Abrahams Variation,2,Sicilian Defense,Abrahams Variation,B20,1. e4 c5 2. b4 cxb4 3. Bb2
Wing Gambit: Carlsbad Variation,2,Sicilian Defense,Carlsbad Variation,B20,1. e4 c5 2. b4 cxb4 3. a3 bxa3
Wing Gambit: Deferred Variation,2,Sicilian Defense,Deferred Variation,B50,1. e4 c5 2. Nf3 d6 3. b4
Wing Gambit: Marienbad Variation,2,Sicilian Defense,Marienbad Variation,B20,1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Bb2
Wing Gambit: Marshall Variation,2,Sicilian Defense,Marshall Variation,B20,1. e4 c5 2. b4 cxb4 3. a3
Wing Gambit: Nanu Gambit,2,Sicilian Defense,Nanu Gambit,B20,1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Nf3 e5 6. c4 Qe6 7. Bd3
Wing Gambit: Romanian Defense,2,Sicilian Defense,Romanian Defense,B20,1. e4 c5 2. b4 cxb4 3. a3 d5 4. exd5 Qxd5 5. Nf3 e5 6. Bb2 Nc6 7. c4 Qe6
Wing Gambit: Santasiere Variation,2,Sicilian Defense,Santasiere Variation,B20,1. e4 c5 2. b4 cxb4 3. c4
Wing Gambit Deferred,1,Sicilian Defense,Wing Gambit Deferred,B40,1. e4 c5 2. Nf3 e6 3. b4
Yates Variation,1,Sicilian Defense,Yates Variation,B56,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bd3
Slav Defense,0,Slav Defense,Slav Defense,D10|D11|D12|D13|D14|D15|D16|D17|D18|D19,1. d4 d5 2. c4 c6
Alapin Variation,1,Slav Defense,Alapin Variation,D16,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4
Alekhine Variation,1,Slav Defense,Alekhine Variation,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e3
Bonet Gambit,1,Slav Defense,Bonet Gambit,D11,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Bg5
Breyer Variation,1,Slav Defense,Breyer Variation,D11,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nbd2
Chebanenko Variation,1,Slav Defense,Chebanenko Variation,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 a6
Chebanenko Variation: Advance System,2,Slav Defense,Advance System,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 a6 5. c5
Czech Variation,1,Slav Defense,Czech Variation,D17|D18|D19,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5
Czech Variation: Bled Attack,2,Slav Defense,Bled Attack,D17,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Nh4
Czech Variation: Carlsbad Variation,2,Slav Defense,Carlsbad Variation,D17,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 Nbd7 7. Nxc4 Qc7 8. g3 e5
Czech Variation: Carlsbad Variation: Morozevich Variation,3,Slav Defense,Morozevich Variation,D17,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 Nbd7 7. Nxc4 Qc7 8. g3 e5 9. dxe5 Nxe5 10. Bf4 Nfd7 11. Bg2 g5
Czech Variation: Classical System,2,Slav Defense,Classical System,D18|D19,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3
Czech Variation: Classical System: Main Line,3,Slav Defense,Main Line,D19,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O O-O 9. Qe2
Czech Variation: Dutch Variation,2,Slav Defense,Dutch Variation,D19,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O
Czech Variation: Dutch Variation: Sämisch Variation,3,Slav Defense,Sämisch Variation,D19,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O O-O 9. Qe2 Ne4 10. g4
Czech Variation: Krause Attack,2,Slav Defense,Krause Attack,D17,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5
Czech Variation: Krause Attack: Fazekas Gambit,3,Slav Defense,Fazekas Gambit,D17,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 Na6 7. e4
Czech Variation: Lasker Variation,2,Slav Defense,Lasker Variation,D18,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 Na6
Czech Variation: Wiesbaden Variation,2,Slav Defense,Wiesbaden Variation,D17,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6
Czech Variation: Wiesbaden Variation: Sharp Line,3,Slav Defense,Sharp Line,D17,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6 7. f3 Bb4 8. e4
Diemer Gambit,1,Slav Defense,Diemer Gambit,D10,1. d4 d5 2. c4 c6 3. e4
Exchange Variation,1,Slav Defense,Exchange Variation,D10|D13|D14,1. d4 d5 2. c4 c6 3. cxd5
Exchange Variation: Boor Attack,2,Slav Defense,Boor Attack,D10,1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. f3
Exchange Variation: Schallopp Variation,2,Slav Defense,Schallopp Variation,D13,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5 5. cxd5 cxd5 6. Nc3
Exchange Variation: Symmetrical Line,2,Slav Defense,Symmetrical Line,D14,1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5
Exchange Variation: Trifunovic Variation,2,Slav Defense,Trifunovic Variation,D14,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. cxd5 cxd5 5. Nc3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Qb3 Bb4
Geller Gambit,1,Slav Defense,Geller Gambit,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e4
Modern Line,1,Slav Defense,Modern Line,D11,1. d4 d5 2. c4 c6 3. Nf3
Quiet Variation,1,Slav Defense,Quiet Variation,D11|D12,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3
Quiet Variation: Amsterdam Variation,2,Slav Defense,Amsterdam Variation,D12,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5 5. cxd5 cxd5 6. Nc3 e6 7. Ne5 Nfd7
Quiet Variation: Landau Variation,2,Slav Defense,Landau Variation,D12,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5 5. cxd5 cxd5 6. Qb3 Qc8 7. Bd2 e6 8. Na3
Quiet Variation: Pin Defense,2,Slav Defense,Pin Defense,D11,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bg4
Quiet Variation: Schallopp Defense,2,Slav Defense,Schallopp Defense,D12,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5
Schlechter Variation,1,Slav Defense,Schlechter Variation,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 g6
Slav Gambit,1,Slav Defense,Slav Gambit,D10,1. d4 d5 2. c4 c6 3. Nc3 dxc4 4. e4
Slav Gambit: Alekhine Attack,2,Slav Defense,Alekhine Attack,D10,1. d4 d5 2. c4 c6 3. Nc3 dxc4 4. e4
Smyslov Variation,1,Slav Defense,Smyslov Variation,D16,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Na6
Soultanbeieff Variation,1,Slav Defense,Soultanbeieff Variation,D16,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 e6
Steiner Variation,1,Slav Defense,Steiner Variation,D16,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bg4
Süchting Variation,1,Slav Defense,Süchting Variation,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 Qb6
Three Knights Variation,1,Slav Defense,Three Knights Variation,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3
Two Knights Attack,1,Slav Defense,Two Knights Attack,D15,1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4
Winawer Countergambit,1,Slav Defense,Winawer Countergambit,D10,1. d4 d5 2. c4 c6 3. Nc3 e5
Winawer Countergambit: Anti-Winawer Gambit,2,Slav Defense,Anti-Winawer Gambit,D10,1. d4 d5 2. c4 c6 3. Nc3 e5 4. e4
Slav Indian,0,Slav Indian,Slav Indian,A40|A50,1. d4 Nf6 2. c4 c6
Kudischewitsch Gambit,1,Slav Indian,Kudischewitsch Gambit,A40,1. d4 c6 2. Nf3 Nf6 3. c4 b5
Sodium Attack,0,Sodium Attack,Sodium Attack,A00,1. Na3
Celadon Variation,1,Sodium Attack,Celadon Variation,A00,1. Na3 e5 2. d3 Bxa3 3. bxa3 d5 4. e3 c5 5. Rb1
Chenoboskion Variation,1,Sodium Attack,Chenoboskion Variation,A00,1. Na3 g6 2. g4
Durkin Gambit,1,Sodium Attack,Durkin Gambit,A00,1. Na3 e5 2. Nc4 Nc6 3. e4 f5
St. George Defense,0,St. George Defense,St. George Defense,B00,1. e4 a6
Polish Variation,1,St. George Defense,Polish Variation,B00,1. e4 a6 2. d4 b5 3. Nf3 Bb7 4. Bd3 e6
San Jorge Variation,1,St. George Defense,San Jorge Variation,B00,1. e4 a6 2. d4 b5 3. Nf3 Bb7 4. Bd3 d6 5. O-O g6 6. c3 Bg7
Zilbermints Gambit,1,St. George Defense,Zilbermints Gambit,B00,1. e4 a6 2. d4 e5
Tarrasch Defense,0,Tarrasch Defense,Tarrasch Defense,D32|D33|D34,1. d4 d5 2. c4 e6 3. Nc3 c5
Classical Variation,1,Tarrasch Defense,Classical Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O
Classical Variation: Advance Variation,2,Tarrasch Defense,Advance Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 c4
Classical Variation: Bogoljubow Variation,2,Tarrasch Defense,Bogoljubow Variation,D34,1. d4 Nf6 2. c4 e6 3. Nc3 c5 4. Nf3 d5 5. cxd5 exd5 6. g3 Nc6 7. Bg2 Be7 8. O-O O-O 9. Bg5 Be6 10. Rc1 c4
Classical Variation: Carlsbad Variation,2,Tarrasch Defense,Carlsbad Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5
Classical Variation: Chandler Variation,2,Tarrasch Defense,Chandler Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 h6 11. Be3 Re8 12. Rc1 Be6
Classical Variation: Classical Tarrasch Gambit,2,Tarrasch Defense,Classical Tarrasch Gambit,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. dxc5 d4
Classical Variation: Endgame Variation,2,Tarrasch Defense,Endgame Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 Be6
Classical Variation: Main Line,2,Tarrasch Defense,Main Line,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 h6 11. Be3 Re8
Classical Variation: Petursson Variation,2,Tarrasch Defense,Petursson Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 Re8
Classical Variation: Réti Variation,2,Tarrasch Defense,Réti Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. dxc5 Bxc5 10. Na4
Classical Variation: Spassky Variation,2,Tarrasch Defense,Spassky Variation,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 h6 11. Be3 Bg4
Dubov Tarrasch,1,Tarrasch Defense,Dubov Tarrasch,D33,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 cxd4 8. Nxd4 Bc5
Grünfeld Gambit,1,Tarrasch Defense,Grünfeld Gambit,D32,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. dxc5 d4 7. Na4 b5
Marshall Gambit,1,Tarrasch Defense,Marshall Gambit,D32,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. e4
Prague Variation,1,Tarrasch Defense,Prague Variation,D33|D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6
Prague Variation: Main Line,2,Tarrasch Defense,Main Line,D34,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7
Rubinstein System,1,Tarrasch Defense,Rubinstein System,D33,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3
Schara Gambit,1,Tarrasch Defense,Schara Gambit,D32,1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 cxd4
